"Customer.ID","Gender","Age","Married","Number.of.Dependents","City","Zip.Code","Number.of.Referrals","Tenure.in.Months","Offer","Phone.Service","Avg.Monthly.Long.Distance.Charges","Multiple.Lines","Internet.Service","Internet.Type","Avg.Monthly.GB.Download","Online.Security","Online.Backup","Device.Protection.Plan","Premium.Tech.Support","Streaming.TV","Streaming.Movies","Streaming.Music","Unlimited.Data","Contract","Paperless.Billing","Payment.Method","Monthly.Charge","Total.Charges","Total.Refunds","Total.Extra.Data.Charges","Total.Long.Distance.Charges","Total.Revenue","Customer.Status","Churn.Category","Churn.Reason","Tenure_Category","Age_Category","Service_Category"
"9481-IEBZY","Male",69,"Yes",0,"Nuevo",92567,6,72,"Offer A","Yes",30.3,"Yes","Yes","Fiber Optic",14,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Credit Card",112.9,8061.5,0,20,2181.6,10263.1,"Stayed","","","Junior","Anciano","All Included"
"9481-SFCQY","Female",44,"No",1,"Bass Lake",93604,0,14,"Offer D","Yes",44.14,"No","Yes","DSL",24,"No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",59.8,824.85,0,0,617.96,1442.81,"Stayed","","","Junior","Adulto","Services with Improvements"
"9481-WHGWY","Female",35,"Yes",3,"Pleasanton",94588,9,70,"Offer A","Yes",39.53,"No","Yes","DSL",53,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",75.35,5437.75,0,0,2767.1,8204.85,"Stayed","","","Junior","Adulto","Services with Improvements"
"9488-FVZCC","Female",35,"Yes",1,"Rialto",92376,5,72,"Offer A","Yes",32.59,"Yes","Yes","DSL",14,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",79.5,5661.7,0,0,2346.48,8008.18,"Stayed","","","Junior","Adulto","Enhanced Services"
"9488-FYQAU","Female",64,"Yes",0,"Artesia",90701,8,63,"None","Yes",10.67,"Yes","Yes","Fiber Optic",23,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",109.25,6841.4,0,0,672.21,7513.61,"Stayed","","","Junior","Anciano","All Included"
"9488-HGMJH","Female",78,"No",0,"Indian Wells",92210,0,1,"Offer E","Yes",24.75,"No","Yes","Fiber Optic",22,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",71.15,71.15,0,20,24.75,115.9,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Services with Improvements"
"9489-DEDVP","Female",52,"Yes",0,"Los Angeles",90044,8,70,"None","Yes",29.38,"Yes","Yes","DSL",23,"Yes","Yes","No","No","Yes","No","No","No","Two Year","Yes","Credit Card",69.2,4872.35,0,80,2056.6,7008.95,"Stayed","","","Junior","Adulto","Services with Improvements"
"9489-JMTTN","Female",41,"Yes",1,"Hickman",95323,1,72,"Offer A","Yes",15.58,"Yes","Yes","DSL",20,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",89.75,6595.9,0,0,1121.76,7717.66,"Stayed","","","Junior","Adulto","Enhanced Services"
"9489-UTFKA","Male",76,"Yes",0,"Travis Afb",94535,9,8,"Offer E","Yes",22.4,"No","Yes","DSL",23,"Yes","No","No","No","Yes","No","No","Yes","One Year","No","Bank Withdrawal",60.9,551.95,16.58,0,179.2,714.57,"Stayed","","","Junior","Anciano","Services with Improvements"
"9490-DFPMD","Female",79,"No",0,"San Diego",92130,0,42,"None","Yes",9.53,"Yes","Yes","Fiber Optic",17,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.65,3541.35,0,0,400.26,3941.61,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"9492-TOKRI","Female",55,"No",0,"Dinuba",93618,0,18,"None","Yes",13.65,"Yes","Yes","Fiber Optic",5,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",90,1527.35,0,0,245.7,1773.05,"Churned","Competitor","Competitor had better devices","Junior","Adulto","Enhanced Services"
"9494-BDNNC","Male",36,"Yes",0,"Los Angeles",90025,1,66,"None","Yes",25.83,"Yes","Yes","Fiber Optic",24,"No","Yes","Yes","No","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal",95.3,6273.4,0,0,1704.78,7978.18,"Stayed","","","Junior","Adulto","All Included"
"9494-MRNYX","Male",22,"No",0,"Meadow Valley",95956,0,10,"None","Yes",17.98,"Yes","Yes","Fiber Optic",26,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",75.05,786.3,0,0,179.8,966.1,"Stayed","","","Junior","Joven","Services with Improvements"
"9495-REDIY","Male",56,"No",2,"Calexico",92231,0,25,"None","No",NA,"","Yes","DSL",18,"Yes","No","No","No","Yes","No","No","Yes","One Year","Yes","Credit Card",40.65,970.55,0,0,0,970.55,"Stayed","","","Junior","Adulto","Minimum Services"
"9495-SKLKD","Male",54,"Yes",2,"Marysville",95901,1,45,"None","Yes",22.31,"Yes","Yes","Fiber Optic",19,"No","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",95.95,4456.65,0,0,1003.95,5460.6,"Stayed","","","Junior","Adulto","All Included"
"9496-IVVRP","Female",42,"Yes",3,"Lake Elsinore",92532,8,11,"None","Yes",44.84,"No","Yes","DSL",57,"Yes","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",51,581.7,0,60,493.24,1134.94,"Stayed","","","Junior","Adulto","Minimum Services"
"9497-QCMMS","Male",73,"No",0,"San Diego",92117,0,1,"Offer E","Yes",30.17,"Yes","Yes","Fiber Optic",6,"No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",93.55,93.55,0,0,30.17,123.72,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"9499-XPZXM","Female",45,"Yes",0,"Burnt Ranch",95527,7,72,"None","Yes",15.23,"Yes","Yes","DSL",26,"Yes","Yes","No","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal",64.75,4804.75,0,0,1096.56,5901.31,"Stayed","","","Junior","Adulto","Services with Improvements"
"9500-IWPXQ","Female",52,"Yes",2,"West Sacramento",95691,3,61,"Offer B","Yes",40.48,"Yes","Yes","DSL",20,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",79.4,4820.55,0,0,2469.28,7289.83,"Stayed","","","Junior","Adulto","Enhanced Services"
"9500-LTVBP","Female",63,"No",0,"Rancho Palos Verdes",90275,0,35,"Offer C","Yes",13.14,"Yes","Yes","Fiber Optic",6,"No","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card",80.05,2835.9,0,0,459.9,3295.8,"Stayed","","","Junior","Anciano","Enhanced Services"
"9501-UKKNL","Male",43,"No",0,"Diamond Bar",91765,0,59,"None","No",NA,"","Yes","DSL",7,"No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",51.7,3005.8,0,0,0,3005.8,"Stayed","","","Junior","Adulto","Minimum Services"
"9504-DSHWM","Male",53,"No",0,"Litchfield",96117,0,20,"None","Yes",33.14,"Yes","Yes","DSL",17,"Yes","No","No","Yes","No","No","No","No","Month-to-Month","No","Bank Withdrawal",59.2,1191.2,0,130,662.8,1984,"Stayed","","","Junior","Adulto","Services with Improvements"
"9505-SQFSW","Female",59,"Yes",3,"Tehachapi",93561,6,3,"Offer E","No",NA,"","Yes","Cable",53,"No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Credit Card",40.3,92.5,0,0,0,92.5,"Joined","","","Junior","Adulto","Minimum Services"
"9506-UXUSK","Male",53,"No",0,"San Jose",95116,0,13,"Offer D","Yes",39.17,"No","Yes","Fiber Optic",10,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",70.15,931.75,0,150,509.21,1590.96,"Stayed","","","Junior","Adulto","Services with Improvements"
"9507-EXLTT","Female",30,"Yes",0,"Seaside",93955,2,1,"Offer E","Yes",23.63,"No","Yes","Fiber Optic",52,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",79.35,79.35,0,0,23.63,102.98,"Churned","Attitude","Attitude of support person","Junior","Joven","Enhanced Services"
"9508-ILZDG","Female",79,"No",0,"Dillon Beach",94929,0,34,"None","Yes",14.23,"Yes","Yes","Fiber Optic",13,"No","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",96.35,3190.25,0,0,483.82,3674.07,"Stayed","","","Junior","Anciano","All Included"
"9512-UIBFX","Male",52,"Yes",0,"West Covina",91791,6,18,"None","Yes",1.51,"No","Yes","Fiber Optic",28,"No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card",95.15,1779.95,10.17,0,27.18,1796.96,"Churned","Other","Don't know","Junior","Adulto","Enhanced Services"
"9513-DXHDA","Male",58,"No",0,"Auburn",95603,0,27,"None","Yes",49.25,"No","Yes","DSL",4,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",81.7,2212.55,0,0,1329.75,3542.3,"Stayed","","","Junior","Adulto","Enhanced Services"
"9514-JDSKI","Male",77,"Yes",0,"El Monte",91732,1,1,"Offer E","No",NA,"","Yes","DSL",12,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",40.2,40.2,0,0,0,40.2,"Churned","Dissatisfaction","Limited range of services","Junior","Anciano","Minimum Services"
"9518-IMLHK","Male",48,"No",0,"Sacramento",95820,0,31,"None","Yes",41.23,"No","Yes","DSL",27,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",72.45,2156.25,0,0,1278.13,3434.38,"Stayed","","","Junior","Adulto","Services with Improvements"
"9518-RWHZL","Female",39,"No",0,"Penryn",95663,0,64,"None","Yes",28.13,"Yes","Yes","Fiber Optic",18,"No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",100.05,6254.2,0,0,1800.32,8054.52,"Churned","Competitor","Competitor had better devices","Junior","Adulto","All Included"
"9518-XXBXE","Male",80,"Yes",0,"Patterson",95363,7,10,"None","Yes",25.13,"No","Yes","Fiber Optic",30,"Yes","No","No","No","No","No","No","Yes","Two Year","No","Bank Withdrawal",75.3,720.45,0,0,251.3,971.75,"Stayed","","","Junior","Anciano","Services with Improvements"
"9522-BNTHX","Female",72,"No",0,"Caliente",93518,0,34,"None","No",NA,"","Yes","DSL",28,"No","Yes","Yes","No","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal",56.25,1765.95,0,0,0,1765.95,"Stayed","","","Junior","Anciano","Minimum Services"
"9524-EGPJC","Female",33,"No",0,"Walnut Creek",94595,0,18,"None","Yes",34.21,"Yes","Yes","Fiber Optic",19,"No","No","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",90.1,1612.75,48.26,0,615.78,2180.27,"Churned","Competitor","Competitor offered higher download speeds","Junior","Adulto","Enhanced Services"
"9526-BIHHD","Male",30,"No",0,"San Jose",95127,0,1,"Offer E","No",NA,"","Yes","Cable",69,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Mailed Check",29.7,29.7,0,0,0,29.7,"Churned","Dissatisfaction","Product dissatisfaction","Junior","Joven","Minimum Services"
"9526-JAWYF","Male",49,"No",0,"San Diego",92126,0,26,"Offer C","Yes",6.24,"No","Yes","Fiber Optic",25,"No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",89.8,2335.3,0,0,162.24,2497.54,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Enhanced Services"
"9529-OFXHY","Male",20,"No",0,"Elk Creek",95939,0,15,"None","Yes",13.8,"Yes","Yes","Fiber Optic",59,"Yes","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",87.75,1242.2,0,0,207,1449.2,"Stayed","","","Junior","Joven","Enhanced Services"
"9530-EHPOH","Male",60,"No",0,"San Diego",92109,0,11,"Offer D","Yes",15.03,"Yes","Yes","DSL",13,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",53.75,608,0,0,165.33,773.33,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Minimum Services"
"9530-GRMJG","Male",63,"Yes",3,"Whittier",90601,4,70,"None","Yes",38.83,"Yes","Yes","DSL",24,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",84.1,5979.7,0,0,2718.1,8697.8,"Stayed","","","Junior","Anciano","Enhanced Services"
"9537-VHDTA","Female",42,"No",3,"Corona",92879,0,1,"None","Yes",2.98,"No","Yes","Cable",26,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",51.2,51.2,0,0,2.98,54.18,"Joined","","","Junior","Adulto","Minimum Services"
"9540-JYROE","Male",30,"No",0,"Bonita",91902,0,8,"None","Yes",13.04,"No","Yes","Fiber Optic",85,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",70.1,551.35,0,10,104.32,665.67,"Churned","Competitor","Competitor offered higher download speeds","Junior","Joven","Services with Improvements"
"9541-PWTWO","Female",32,"No",0,"Willow Creek",95573,0,52,"Offer B","Yes",38.71,"Yes","Yes","DSL",21,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",80.95,4233.95,0,0,2012.92,6246.87,"Stayed","","","Junior","Adulto","Enhanced Services"
"9541-ZPSEA","Male",25,"Yes",3,"San Andreas",95249,8,68,"Offer A","Yes",24.08,"No","Yes","Fiber Optic",41,"Yes","No","Yes","No","No","No","No","Yes","Two Year","No","Credit Card",80.35,5375.15,0,0,1637.44,7012.59,"Stayed","","","Junior","Joven","Enhanced Services"
"9544-PYPSJ","Female",67,"Yes",2,"El Cajon",92020,1,62,"None","Yes",45.76,"Yes","Yes","Fiber Optic",12,"No","Yes","Yes","No","No","Yes","No","No","Two Year","Yes","Credit Card",96.1,6019.35,0,150,2837.12,9006.47,"Stayed","","","Junior","Anciano","All Included"
"9546-CQJSU","Female",50,"No",0,"Soda Springs",95728,0,2,"None","Yes",39.62,"Yes","Yes","Fiber Optic",7,"No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",91.4,193.6,0,0,79.24,272.84,"Churned","Competitor","Competitor had better devices","Junior","Adulto","Enhanced Services"
"9547-ITEFG","Male",32,"Yes",3,"San Diego",92105,8,9,"Offer E","Yes",23.42,"Yes","Yes","Fiber Optic",30,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",102.6,897.75,0,0,210.78,1108.53,"Stayed","","","Junior","Adulto","All Included"
"9548-LIGTA","Male",26,"Yes",0,"Tustin",92780,2,61,"None","Yes",20.34,"No","Yes","Cable",51,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","Two Year","Yes","Credit Card",81.05,4747.65,0,0,1240.74,5988.39,"Stayed","","","Junior","Joven","Enhanced Services"
"9548-ZMVTX","Male",31,"Yes",3,"Visalia",93292,7,72,"Offer A","Yes",8.51,"Yes","Yes","Fiber Optic",24,"No","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal",90.45,6565.85,0,0,612.72,7178.57,"Stayed","","","Junior","Adulto","Enhanced Services"
"9552-TGUZV","Male",57,"Yes",0,"Upland",91784,8,8,"Offer E","Yes",20.67,"No","Yes","Fiber Optic",18,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",75,658.1,0,0,165.36,823.46,"Stayed","","","Junior","Adulto","Services with Improvements"
"9553-DLCLU","Female",30,"No",0,"Stockton",95204,0,13,"None","Yes",37.03,"Yes","Yes","DSL",52,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",88.95,1161.75,0,0,481.39,1643.14,"Stayed","","","Junior","Joven","Enhanced Services"
"9554-DFKIC","Male",50,"Yes",2,"Villa Park",92861,6,30,"None","Yes",12.49,"Yes","Yes","DSL",19,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",54.45,1588.7,0,0,374.7,1963.4,"Stayed","","","Junior","Adulto","Minimum Services"
"9555-SAHUZ","Female",30,"Yes",3,"Kernville",93238,5,38,"None","Yes",46.27,"No","Yes","Cable",30,"Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",54.5,2076.05,0,0,1758.26,3834.31,"Stayed","","","Junior","Joven","Minimum Services"
"9558-IHEZX","Female",57,"No",0,"Litchfield",96117,0,71,"Offer A","Yes",2.93,"Yes","Yes","Fiber Optic",10,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",106.75,7283.25,0,0,208.03,7491.28,"Stayed","","","Junior","Adulto","All Included"
"9560-ARGQJ","Female",40,"No",0,"Quincy",95971,0,16,"None","Yes",12.92,"No","Yes","Fiber Optic",12,"No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",-4,1312.15,0,0,206.72,1518.87,"Churned","Dissatisfaction","Product dissatisfaction","Junior","Adulto",NA
"9560-BBZXK","Female",61,"No",0,"Whittier",90605,0,36,"Offer C","No",NA,"","Yes","Cable",27,"Yes","No","No","No","No","No","No","Yes","Two Year","No","Bank Withdrawal",31.05,1126.35,0,0,0,1126.35,"Stayed","","","Junior","Anciano","Minimum Services"
"9564-KCLHR","Male",58,"No",0,"San Diego",92109,0,1,"None","Yes",6.44,"No","Yes","DSL",4,"No","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Mailed Check",51.25,51.25,0,0,6.44,57.69,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Minimum Services"
"9565-DJPIB","Female",64,"No",0,"Vallejo",94590,0,4,"Offer E","Yes",36.76,"Yes","Yes","Fiber Optic",20,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","No","Credit Card",89.6,365.65,0,0,147.04,512.69,"Churned","Competitor","Competitor had better devices","Junior","Anciano","Enhanced Services"
"9565-FLVCG","Male",40,"Yes",0,"Lamont",93241,10,65,"Offer B","Yes",17.43,"Yes","Yes","DSL",30,"Yes","Yes","No","No","No","Yes","Yes","Yes","Two Year","Yes","Mailed Check",69.55,4459.15,23.61,0,1132.95,5568.49,"Stayed","","","Junior","Adulto","Services with Improvements"
"9565-JSNFM","Male",39,"No",0,"Meadow Valley",95956,0,38,"None","Yes",33.71,"No","Yes","Fiber Optic",17,"No","No","No","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal",70.45,2597.6,0,0,1280.98,3878.58,"Churned","Price","Lack of affordable download/upload speed","Junior","Adulto","Services with Improvements"
"9570-KYEUA","Male",38,"No",0,"Casmalia",93429,0,64,"Offer B","Yes",36.54,"Yes","Yes","Fiber Optic",14,"Yes","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card",99.25,6549.45,0,0,2338.56,8888.01,"Stayed","","","Junior","Adulto","All Included"
"9571-EDEBV","Male",60,"Yes",0,"San Diego",92119,8,71,"None","Yes",34.72,"Yes","Yes","Fiber Optic",10,"No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",98.65,6962.85,0,0,2465.12,9427.97,"Stayed","","","Junior","Adulto","All Included"
"9572-MTILT","Male",47,"Yes",0,"Fullerton",92833,7,59,"None","Yes",49.31,"Yes","Yes","Fiber Optic",21,"Yes","Yes","Yes","Yes","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",106.75,6252.9,0,40,2909.29,9202.19,"Churned","Competitor","Competitor made better offer","Junior","Adulto","All Included"
"9572-WUKSB","Male",22,"Yes",0,"South Pasadena",91030,5,3,"None","No",NA,"","Yes","DSL",41,"No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",29.9,92.25,0,0,0,92.25,"Joined","","","Junior","Joven","Minimum Services"
"9574-RKJIF","Male",52,"Yes",0,"Trabuco Canyon",92679,1,30,"Offer C","Yes",28.85,"Yes","Yes","Fiber Optic",6,"Yes","Yes","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",94.4,2838.7,0,80,865.5,3784.2,"Churned","Competitor","Competitor offered higher download speeds","Junior","Adulto","Enhanced Services"
"9576-ANLXO","Female",30,"No",0,"Earlimart",93219,0,3,"None","Yes",26.26,"No","Yes","Fiber Optic",30,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",69.55,222.3,0,0,78.78,301.08,"Churned","Competitor","Competitor offered higher download speeds","Junior","Joven","Services with Improvements"
"9576-SYUHJ","Male",29,"No",0,"Long Beach",90815,0,37,"Offer C","Yes",12.69,"Yes","Yes","Fiber Optic",69,"Yes","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",91.15,3369.25,17.5,50,469.53,3871.28,"Stayed","","","Junior","Joven","Enhanced Services"
"9577-WJVCQ","Female",24,"No",0,"West Covina",91790,0,68,"None","Yes",5.3,"Yes","Yes","DSL",59,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Mailed Check",54.45,3687.75,0,0,360.4,4048.15,"Stayed","","","Junior","Joven","Minimum Services"
"9578-VRMNM","Female",48,"No",0,"Summerland",93067,0,16,"None","Yes",47.45,"Yes","Yes","DSL",30,"No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",65.2,1043.35,0,0,759.2,1802.55,"Churned","Competitor","Competitor had better devices","Junior","Adulto","Services with Improvements"
"9581-GVBXT","Male",59,"Yes",2,"Santa Maria",93455,0,59,"Offer B","No",NA,"","Yes","DSL",19,"Yes","No","Yes","No","No","No","No","Yes","One Year","No","Credit Card",34.8,1980.3,0,0,0,1980.3,"Stayed","","","Junior","Adulto","Minimum Services"
"9584-EXCDZ","Female",53,"No",0,"San Francisco",94103,0,17,"Offer D","Yes",41.78,"No","Yes","Fiber Optic",16,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",70.5,1165.6,0,0,710.26,1875.86,"Stayed","","","Junior","Adulto","Services with Improvements"
"9586-JGQKH","Female",61,"Yes",0,"Cathedral City",92234,8,64,"Offer B","Yes",49.26,"Yes","Yes","Fiber Optic",18,"No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",105.4,6794.75,32.24,0,3152.64,9915.15,"Stayed","","","Junior","Anciano","All Included"
"9588-OZDMQ","Female",38,"Yes",0,"Tollhouse",93667,8,2,"Offer E","Yes",15.5,"No","Yes","DSL",12,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",45,89.75,0,0,31,120.75,"Joined","","","Junior","Adulto","Minimum Services"
"9589-ABEPT","Male",47,"Yes",0,"El Segundo",90245,9,69,"None","Yes",3.08,"Yes","Yes","Fiber Optic",20,"No","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card",92.45,6460.55,0,0,212.52,6673.07,"Stayed","","","Junior","Adulto","Enhanced Services"
"9591-YVTEB","Male",77,"No",0,"National City",91950,0,55,"Offer B","No",NA,"","Yes","DSL",30,"Yes","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",44.85,2479.05,0,0,0,2479.05,"Stayed","","","Junior","Anciano","Minimum Services"
"9592-ERDKV","Male",43,"Yes",0,"Mc Farland",93250,6,37,"None","Yes",9.26,"Yes","Yes","DSL",28,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Credit Card",79.25,2911.8,0,0,342.62,3254.42,"Stayed","","","Junior","Adulto","Enhanced Services"
"9600-NAXZN","Male",39,"No",0,"San Diego",92121,0,43,"None","Yes",49.64,"Yes","Yes","Fiber Optic",27,"No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",101.4,4528,0,0,2134.52,6662.52,"Churned","Competitor","Competitor made better offer","Junior","Adulto","All Included"
"9600-UDOPK","Male",33,"Yes",0,"San Francisco",94117,1,30,"Offer C","Yes",10.5,"Yes","Yes","Fiber Optic",22,"No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",94.05,2866.45,0,0,315,3181.45,"Churned","Attitude","Attitude of support person","Junior","Adulto","Enhanced Services"
